file,line,label,pattern,snippet
autodense/plugin/src/test/java/com/betterdairy/autodense/logging/SessionLoggingExample.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/test/java/com/betterdairy/autodense/logging/SessionLoggingExample.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/test/java/com/betterdairy/autodense/performance/PerformanceBenchmark.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/test/java/com/betterdairy/autodense/performance/PerformanceBenchmark.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.FloatProcessor;
autodense/plugin/src/test/java/com/betterdairy/autodense/session/SessionStoreTest.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/test/java/com/betterdairy/autodense/session/SessionStoreTest.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/test/java/com/betterdairy/autodense/session/SessionStoreTest.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/test/java/com/betterdairy/autodense/tools/ColonyAnalysisToolsTest.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/test/java/com/betterdairy/autodense/tools/ColonyAnalysisToolsTest.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/test/java/com/betterdairy/autodense/tools/GelAnalysisToolsTest.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/test/java/com/betterdairy/autodense/tools/GelAnalysisToolsTest.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/test/java/com/betterdairy/autodense/util/ResourceLeakTest.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/test/java/com/betterdairy/autodense/util/ResourceLeakTest.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
